has_levelled,element_type,is_bipartite,dialect,date,lemma_std,form,inflcat,log_freq
1,Consonant,0,High German,1325,fliehen,Vluhe,PastPlInd1,11.081311434367002
0,Vowel,0,High German,1325,fliehen,Vluhe,PastPlInd1,11.081311434367002
0,Consonant,1,High German,1325,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,High German,1325,verlieren,verloren,ppl,12.774112848225492
0,Consonant,1,Low German,1150,verlieren,uirlisen,PresPlInd1,12.774112848225492
0,Vowel,1,Low German,1150,verlieren,uirlisen,PresPlInd1,12.774112848225492
0,Consonant,1,Low German,1150,verlieren,uirlisen,inf,12.774112848225492
0,Vowel,1,Low German,1150,verlieren,uirlisen,inf,12.774112848225492
0,Consonant,1,Low German,1150,verlieren,uirlisen,inf,12.774112848225492
0,Vowel,1,Low German,1150,verlieren,uirlisen,inf,12.774112848225492
0,Consonant,1,Low German,1150,ziehen,zouch,PastSgInd1,12.911148396955392
0,Vowel,1,Low German,1150,ziehen,zouch,PastSgInd1,12.911148396955392
0,Consonant,0,Low German,1150,fliehen,flihen,inf,11.081311434367002
0,Vowel,0,Low German,1150,fliehen,flihen,inf,11.081311434367002
0,Consonant,1,High German,1210,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1210,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1210,verlieren,verlvr,PastSgSubj3,12.774112848225492
1,Vowel,1,High German,1210,verlieren,verlvr,PastSgSubj3,12.774112848225492
0,Consonant,1,High German,1210,verlieren,verlos,PastSgInd3,12.774112848225492
0,Vowel,1,High German,1210,verlieren,verlos,PastSgInd3,12.774112848225492
0,Consonant,1,High German,1210,kiesen,chise,inf,0.0
0,Vowel,1,High German,1210,kiesen,chise,inf,0.0
0,Consonant,1,High German,1210,kiesen,chos,PastSgInd3,0.0
0,Vowel,1,High German,1210,kiesen,chos,PastSgInd3,0.0
0,Consonant,1,High German,1210,kiesen,erchoren,ppl,0.0
0,Vowel,1,High German,1210,kiesen,erchoren,ppl,0.0
0,Consonant,1,High German,1210,ziehen,zihende,prespl,12.911148396955392
0,Vowel,1,High German,1210,ziehen,zihende,prespl,12.911148396955392
0,Consonant,0,High German,1210,fliehen,vlovch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1210,fliehen,vlovch,PastSgInd3,11.081311434367002
0,Consonant,0,High German,1210,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1210,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,0,High German,1210,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1210,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1210,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1210,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1210,ziehen,gezoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1210,ziehen,gezoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1210,verlieren,ferloren,ppl,12.774112848225492
0,Vowel,1,High German,1210,verlieren,ferloren,ppl,12.774112848225492
0,Consonant,1,High German,1210,leihen,lech,PastSgInd3,9.387816877106937
0,Vowel,1,High German,1210,leihen,lech,PastSgInd3,9.387816877106937
0,Consonant,1,High German,1210,ziehen,verzech,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1210,ziehen,verzech,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1210,kiesen,chos,PastSgInd3,0.0
0,Vowel,1,High German,1210,kiesen,chos,PastSgInd3,0.0
0,Consonant,0,High German,1050,fliehen,floh,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1050,fliehen,floh,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Vowel,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Consonant,1,High German,1050,kiesen,chius,impSg.2,0.0
0,Vowel,1,High German,1050,kiesen,chius,impSg.2,0.0
0,Consonant,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Vowel,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Consonant,1,High German,1050,ziehen,ziuhet,PresSgInd3,12.911148396955392
0,Vowel,1,High German,1050,ziehen,ziuhet,PresSgInd3,12.911148396955392
0,Consonant,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Vowel,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Consonant,1,High German,1050,ziehen,zihent,PresPlInd3,12.911148396955392
0,Vowel,1,High German,1050,ziehen,zihent,PresPlInd3,12.911148396955392
0,Consonant,1,High German,1050,verlieren,fluren,PastPlInd3,12.774112848225492
0,Vowel,1,High German,1050,verlieren,fluren,PastPlInd3,12.774112848225492
0,Consonant,1,High German,1050,verlieren,fluren,PastPlInd3,12.774112848225492
0,Vowel,1,High German,1050,verlieren,fluren,PastPlInd3,12.774112848225492
0,Consonant,1,High German,1050,verlieren,fliesen,PresPlInd3,12.774112848225492
0,Vowel,1,High German,1050,verlieren,fliesen,PresPlInd3,12.774112848225492
0,Consonant,1,High German,1050,kiesen,ferchuret,PastPlInd2,0.0
0,Vowel,1,High German,1050,kiesen,ferchuret,PastPlInd2,0.0
0,Consonant,1,High German,1050,kiesen,ferchoren,ppl,0.0
0,Vowel,1,High German,1050,kiesen,ferchoren,ppl,0.0
0,Consonant,1,High German,1050,verlieren,flure,PastSgSubj1,12.774112848225492
0,Vowel,1,High German,1050,verlieren,flure,PastSgSubj1,12.774112848225492
0,Consonant,1,High German,1050,ziehen,gezigen,ppl,12.911148396955392
0,Vowel,1,High German,1050,ziehen,gezigen,ppl,12.911148396955392
0,Consonant,1,High German,1050,verlieren,flure,PastSgInd2,12.774112848225492
0,Vowel,1,High German,1050,verlieren,flure,PastSgInd2,12.774112848225492
0,Consonant,1,High German,1050,ziehen,zuge,PastSgInd2,12.911148396955392
0,Vowel,1,High German,1050,ziehen,zuge,PastSgInd2,12.911148396955392
0,Consonant,1,High German,1050,kiesen,churen,PastPlInd3,0.0
0,Vowel,1,High German,1050,kiesen,churen,PastPlInd3,0.0
0,Consonant,1,High German,1050,kiesen,ferchos,PastSgInd3,0.0
0,Vowel,1,High German,1050,kiesen,ferchos,PastSgInd3,0.0
0,Consonant,1,High German,1050,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1050,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1050,reisen,geriset,PresSgInd3,11.160598199024916
0,Vowel,1,High German,1050,reisen,geriset,PresSgInd3,11.160598199024916
0,Consonant,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Vowel,1,High German,1050,verlieren,florn,ppl,12.774112848225492
0,Consonant,1,High German,1150,verlieren,fliesen,PresPlInd1,12.774112848225492
0,Vowel,1,High German,1150,verlieren,fliesen,PresPlInd1,12.774112848225492
0,Consonant,1,High German,1150,verlieren,uerlorn,ppl,12.774112848225492
0,Vowel,1,High German,1150,verlieren,uerlorn,ppl,12.774112848225492
0,Consonant,1,High German,1150,verlieren,verlos,PastSgInd3,12.774112848225492
0,Vowel,1,High German,1150,verlieren,verlos,PastSgInd3,12.774112848225492
0,Consonant,1,High German,1150,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1150,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1195,verlieren,verliesen,inf,12.774112848225492
0,Vowel,1,High German,1195,verlieren,verliesen,inf,12.774112848225492
0,Consonant,1,High German,1195,ziehen,zvge,PastSgSubj3,12.911148396955392
1,Vowel,1,High German,1195,ziehen,zvge,PastSgSubj3,12.911148396955392
0,Consonant,1,High German,1195,ziehen,ziv=hest,PresSgInd2,12.911148396955392
0,Vowel,1,High German,1195,ziehen,ziv=hest,PresSgInd2,12.911148396955392
0,Consonant,1,High German,1195,verlieren,vloren,ppl,12.774112848225492
0,Vowel,1,High German,1195,verlieren,vloren,ppl,12.774112848225492
0,Consonant,1,High German,1195,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1195,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1195,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1195,ziehen,zoh,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1195,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1195,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1195,leihen,lihen,inf,9.387816877106937
0,Vowel,1,High German,1195,leihen,lihen,inf,9.387816877106937
0,Consonant,1,High German,1195,verlieren,ver=liesen,inf,12.774112848225492
0,Vowel,1,High German,1195,verlieren,ver=liesen,inf,12.774112848225492
0,Consonant,1,High German,1195,ziehen,ziehen,inf,12.911148396955392
0,Vowel,1,High German,1195,ziehen,ziehen,inf,12.911148396955392
0,Consonant,1,High German,1195,verlieren,vliesen,inf,12.774112848225492
0,Vowel,1,High German,1195,verlieren,vliesen,inf,12.774112848225492
0,Consonant,1,High German,1195,kiesen,chiesen,inf,0.0
0,Vowel,1,High German,1195,kiesen,chiesen,inf,0.0
0,Consonant,1,High German,1195,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1195,ziehen,zoh,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1195,kiesen,chos,PastSgInd3,0.0
0,Vowel,1,High German,1195,kiesen,chos,PastSgInd3,0.0
0,Consonant,1,High German,1195,ziehen,zvogen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1195,ziehen,zvogen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1195,kiesen,erchos,PastSgInd3,0.0
0,Vowel,1,High German,1195,kiesen,erchos,PastSgInd3,0.0
0,Consonant,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1195,verlieren,vliesen,inf,12.774112848225492
0,Vowel,1,High German,1195,verlieren,vliesen,inf,12.774112848225492
0,Consonant,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1195,kiesen,chiesen,inf,0.0
0,Vowel,1,High German,1195,kiesen,chiesen,inf,0.0
0,Consonant,1,High German,1195,kiesen,verchiesen,inf,0.0
0,Vowel,1,High German,1195,kiesen,verchiesen,inf,0.0
1,Consonant,0,High German,1195,fliehen,flvhe,PastSgSubj1,11.081311434367002
1,Vowel,0,High German,1195,fliehen,flvhe,PastSgSubj1,11.081311434367002
0,Consonant,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1195,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1195,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1195,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,Low German,1325,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1325,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1325,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1325,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1325,ziehen,zyet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1325,ziehen,zyet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1325,ziehen,verzien,inf,12.911148396955392
0,Vowel,1,Low German,1325,ziehen,verzien,inf,12.911148396955392
0,Consonant,1,Low German,1325,ziehen,verzien,inf,12.911148396955392
0,Vowel,1,Low German,1325,ziehen,verzien,inf,12.911148396955392
0,Consonant,1,Low German,1325,ziehen,verzegen,ppl,12.911148396955392
1,Vowel,1,Low German,1325,ziehen,verzegen,ppl,12.911148396955392
0,Consonant,1,Low German,1325,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1325,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1325,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1325,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,High German,1280,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1280,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1280,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1280,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1280,kiesen,chiesen,inf,0.0
0,Vowel,1,High German,1280,kiesen,chiesen,inf,0.0
0,Consonant,1,High German,1280,ziehen,ziuhet,PresSgInd3,12.911148396955392
0,Vowel,1,High German,1280,ziehen,ziuhet,PresSgInd3,12.911148396955392
0,Consonant,1,High German,1280,ziehen,ziehen,inf,12.911148396955392
0,Vowel,1,High German,1280,ziehen,ziehen,inf,12.911148396955392
0,Consonant,1,High German,1280,ziehen,zivhet,PresSgInd3,12.911148396955392
0,Vowel,1,High German,1280,ziehen,zivhet,PresSgInd3,12.911148396955392
0,Consonant,1,High German,1280,ziehen,vnderzogen,ppl,12.911148396955392
0,Vowel,1,High German,1280,ziehen,vnderzogen,ppl,12.911148396955392
0,Consonant,1,High German,1280,kiesen,chiesen,inf,0.0
0,Vowel,1,High German,1280,kiesen,chiesen,inf,0.0
0,Consonant,0,High German,1280,fliehen,gefliehe,PresSgSubj3,11.081311434367002
0,Vowel,0,High German,1280,fliehen,gefliehe,PresSgSubj3,11.081311434367002
0,Consonant,0,High German,1280,fliehen,vliehen,inf,11.081311434367002
0,Vowel,0,High German,1280,fliehen,vliehen,inf,11.081311434367002
0,Consonant,0,High German,1280,fliehen,enphlihen,inf,11.081311434367002
0,Vowel,0,High German,1280,fliehen,enphlihen,inf,11.081311434367002
0,Consonant,1,High German,1280,ziehen,verzihen,inf,12.911148396955392
0,Vowel,1,High German,1280,ziehen,verzihen,inf,12.911148396955392
0,Consonant,1,High German,1280,ziehen,verziht,PresSgInd3,12.911148396955392
1,Vowel,1,High German,1280,ziehen,verziht,PresSgInd3,12.911148396955392
0,Consonant,1,High German,1280,ziehen,verzihe,PresSgSubj3,12.911148396955392
0,Vowel,1,High German,1280,ziehen,verzihe,PresSgSubj3,12.911148396955392
0,Consonant,1,High German,1280,verlieren,verliesent,inf,12.774112848225492
0,Vowel,1,High German,1280,verlieren,verliesent,inf,12.774112848225492
0,Consonant,1,High German,1225,verlieren,virlorn,ppl,12.774112848225492
0,Vowel,1,High German,1225,verlieren,virlorn,ppl,12.774112848225492
0,Consonant,1,High German,1225,kiesen,uirkorn,ppl,0.0
0,Vowel,1,High German,1225,kiesen,uirkorn,ppl,0.0
0,Consonant,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Vowel,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Consonant,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Vowel,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Consonant,1,Upper German,1336,ziehen,zvgent,PastPlInd3,12.911148396955392
1,Vowel,1,Upper German,1336,ziehen,zvgent,PastPlInd3,12.911148396955392
0,Consonant,1,Upper German,1336,ziehen,verzoch,PastSgInd3,12.911148396955392
0,Vowel,1,Upper German,1336,ziehen,verzoch,PastSgInd3,12.911148396955392
0,Consonant,1,Upper German,1336,ziehen,ziehent,impPl.2,12.911148396955392
0,Vowel,1,Upper German,1336,ziehen,ziehent,impPl.2,12.911148396955392
0,Consonant,1,Upper German,1336,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Upper German,1336,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,Upper German,1336,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Upper German,1336,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Vowel,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Consonant,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Vowel,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Consonant,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Vowel,1,Upper German,1336,kiesen,kos,PastSgInd3,0.0
0,Consonant,1,Upper German,1336,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Upper German,1336,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,0,Upper German,1336,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,Upper German,1336,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,Upper German,1336,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Upper German,1336,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,0,Upper German,1336,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,Upper German,1336,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,0,Upper German,1336,fliehen,fliehende,prespl,11.081311434367002
0,Vowel,0,Upper German,1336,fliehen,fliehende,prespl,11.081311434367002
0,Consonant,1,Upper German,1336,verlieren,verluire,PastSgSubj1,12.774112848225492
0,Vowel,1,Upper German,1336,verlieren,verluire,PastSgSubj1,12.774112848225492
0,Consonant,1,Upper German,1336,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Upper German,1336,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,Upper German,1336,ziehen,ziehent,impPl.2,12.911148396955392
0,Vowel,1,Upper German,1336,ziehen,ziehent,impPl.2,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,verluset,PresSgInd3,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,verluset,PresSgInd3,12.774112848225492
0,Consonant,1,Low German,1250,leihen,verlihen,inf,9.387816877106937
0,Vowel,1,Low German,1250,leihen,verlihen,inf,9.387816877106937
0,Consonant,1,High German,1150,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1150,ziehen,zoh,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1150,verlieren,uerliuses,PresSgInd2,12.774112848225492
0,Vowel,1,High German,1150,verlieren,uerliuses,PresSgInd2,12.774112848225492
0,Consonant,1,High German,1300,ziehen,geziehen,inf,12.911148396955392
0,Vowel,1,High German,1300,ziehen,geziehen,inf,12.911148396955392
0,Consonant,1,High German,1300,ziehen,geziehe,PresSgSubj3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,geziehe,PresSgSubj3,12.911148396955392
1,Consonant,1,High German,1300,leihen,verlihen,ppl,9.387816877106937
0,Vowel,1,High German,1300,leihen,verlihen,ppl,9.387816877106937
0,Consonant,1,High German,1300,kiesen,Erkoren,ppl,0.0
0,Vowel,1,High German,1300,kiesen,Erkoren,ppl,0.0
0,Consonant,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1300,ziehen,zouch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,zouch,PastSgInd3,12.911148396955392
0,Consonant,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1300,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1300,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1300,kiesen,verkos,PastSgInd3,0.0
0,Vowel,1,High German,1300,kiesen,verkos,PastSgInd3,0.0
0,Consonant,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1300,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1300,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1300,kiesen,erkos,PastSgInd3,0.0
0,Vowel,1,High German,1300,kiesen,erkos,PastSgInd3,0.0
0,Consonant,1,High German,1300,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1300,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1300,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1300,ziehen,zihen,inf,12.911148396955392
0,Vowel,1,High German,1300,ziehen,zihen,inf,12.911148396955392
0,Consonant,0,High German,1300,fliehen,flihen,inf,11.081311434367002
0,Vowel,0,High German,1300,fliehen,flihen,inf,11.081311434367002
0,Consonant,1,High German,1300,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1300,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1300,ziehen,Zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1300,ziehen,Zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1300,ziehen,Verzihen,inf,12.911148396955392
0,Vowel,1,High German,1300,ziehen,Verzihen,inf,12.911148396955392
0,Consonant,1,High German,1300,kiesen,erkorn,ppl,0.0
0,Vowel,1,High German,1300,kiesen,erkorn,ppl,0.0
0,Consonant,1,High German,1150,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1150,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1150,verlieren,ferlorn,ppl,12.774112848225492
0,Vowel,1,High German,1150,verlieren,ferlorn,ppl,12.774112848225492
0,Consonant,0,High German,1150,fliehen,enfliehe,PresSgInd1,11.081311434367002
1,Vowel,0,High German,1150,fliehen,enfliehe,PresSgInd1,11.081311434367002
0,Consonant,0,High German,1150,fliehen,flihen,PresPlInd3,11.081311434367002
0,Vowel,0,High German,1150,fliehen,flihen,PresPlInd3,11.081311434367002
0,Consonant,0,High German,1150,fliehen,enflihe,PresSgInd1,11.081311434367002
1,Vowel,0,High German,1150,fliehen,enflihe,PresSgInd1,11.081311434367002
0,Consonant,1,High German,1150,kiesen,irchron,ppl,0.0
0,Vowel,1,High German,1150,kiesen,irchron,ppl,0.0
0,Consonant,0,High German,1150,fliehen,geflihen,inf,11.081311434367002
0,Vowel,0,High German,1150,fliehen,geflihen,inf,11.081311434367002
0,Consonant,1,High German,1150,verlieren,uerlorn,ppl,12.774112848225492
0,Vowel,1,High German,1150,verlieren,uerlorn,ppl,12.774112848225492
0,Consonant,1,High German,1150,gedeihen,dech,PastSgInd3,9.515616752828915
0,Vowel,1,High German,1150,gedeihen,dech,PastSgInd3,9.515616752828915
0,Consonant,1,High German,1150,ziehen,zugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1150,ziehen,zugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1150,ziehen,ziehen,inf,12.911148396955392
0,Vowel,1,High German,1150,ziehen,ziehen,inf,12.911148396955392
0,Consonant,1,High German,1150,kiesen,erchiesen,inf,0.0
0,Vowel,1,High German,1150,kiesen,erchiesen,inf,0.0
0,Consonant,1,High German,1150,ziehen,gezien,inf,12.911148396955392
0,Vowel,1,High German,1150,ziehen,gezien,inf,12.911148396955392
0,Consonant,1,High German,1150,ziehen,ziehen,inf,12.911148396955392
0,Vowel,1,High German,1150,ziehen,ziehen,inf,12.911148396955392
0,Consonant,1,High German,1150,ziehen,zoh,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1150,ziehen,zoh,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1150,kiesen,widerchur,PastSgSubj3,0.0
0,Vowel,1,High German,1150,kiesen,widerchur,PastSgSubj3,0.0
0,Consonant,1,High German,1150,ziehen,zie=he,PresSgInd1,12.911148396955392
1,Vowel,1,High German,1150,ziehen,zie=he,PresSgInd1,12.911148396955392
0,Consonant,0,High German,1150,fliehen,geflihen,inf,11.081311434367002
0,Vowel,0,High German,1150,fliehen,geflihen,inf,11.081311434367002
1,Consonant,1,High German,1150,reisen,risin,PastPlInd3,11.160598199024916
0,Vowel,1,High German,1150,reisen,risin,PastPlInd3,11.160598199024916
0,Consonant,1,High German,1150,ziehen,gezugen,PastPlSubj3,12.911148396955392
0,Vowel,1,High German,1150,ziehen,gezugen,PastPlSubj3,12.911148396955392
0,Consonant,1,High German,1150,verlieren,uerlorn,ppl,12.774112848225492
0,Vowel,1,High German,1150,verlieren,uerlorn,ppl,12.774112848225492
0,Consonant,1,High German,1150,ziehen,bezogen,ppl,12.911148396955392
0,Vowel,1,High German,1150,ziehen,bezogen,ppl,12.911148396955392
0,Consonant,1,High German,1150,ziehen,uberziehen,inf,12.911148396955392
0,Vowel,1,High German,1150,ziehen,uberziehen,inf,12.911148396955392
0,Consonant,1,High German,1150,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1150,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1150,verlieren,uerlos,PastSgInd3,12.774112848225492
0,Vowel,1,High German,1150,verlieren,uerlos,PastSgInd3,12.774112848225492
0,Consonant,1,High German,1150,ziehen,ge=ziehen,inf,12.911148396955392
0,Vowel,1,High German,1150,ziehen,ge=ziehen,inf,12.911148396955392
0,Consonant,0,High German,1150,fliehen,flihen,inf,11.081311434367002
0,Vowel,0,High German,1150,fliehen,flihen,inf,11.081311434367002
0,Consonant,1,High German,1150,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,High German,1150,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,High German,1150,ziehen,zihet,impPl.2,12.911148396955392
0,Vowel,1,High German,1150,ziehen,zihet,impPl.2,12.911148396955392
0,Consonant,1,High German,1150,kiesen,erchorn,ppl,0.0
0,Vowel,1,High German,1150,kiesen,erchorn,ppl,0.0
1,Consonant,0,High German,1150,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,0,High German,1150,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1275,rihen,gerigen,ppl,0.0
0,Vowel,1,High German,1275,rihen,gerigen,ppl,0.0
0,Consonant,1,High German,1275,verlieren,verlurn,PastPlInd3,12.774112848225492
0,Vowel,1,High German,1275,verlieren,verlurn,PastPlInd3,12.774112848225492
0,Consonant,1,High German,1275,frieren,erfrurn,PastPlInd3,7.765993079407675
0,Vowel,1,High German,1275,frieren,erfrurn,PastPlInd3,7.765993079407675
0,Consonant,1,High German,1275,ziehen,ziehen,inf,12.911148396955392
0,Vowel,1,High German,1275,ziehen,ziehen,inf,12.911148396955392
0,Consonant,1,High German,1275,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1275,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,0,High German,1275,fliehen,vliehen,inf,11.081311434367002
0,Vowel,0,High German,1275,fliehen,vliehen,inf,11.081311434367002
0,Consonant,1,High German,1275,kiesen,verkuer,PastSgSubj3,0.0
0,Vowel,1,High German,1275,kiesen,verkuer,PastSgSubj3,0.0
0,Consonant,1,High German,1275,verlieren,verluer,PastSgSubj3,12.774112848225492
